,Station,Year,Month,Day,Night,DayLimit,NightLimit,Day_Label,Night_Label
3838,KOL04,2017,8,72.0,72.0,50,40,High,High
3839,KOL04,2017,9,64.0,65.0,50,40,High,High
3840,KOL04,2017,10,76.0,75.0,50,40,High,High
3841,KOL04,2017,11,82.0,82.0,50,40,High,High
3842,KOL04,2017,12,71.0,71.0,50,40,High,High
3843,KOL05,2017,1,71.0,72.0,65,55,High,High
3844,KOL05,2017,2,63.0,65.0,65,55,Low,High
3845,KOL05,2017,3,59.0,55.0,65,55,Low,High
3846,KOL05,2017,4,62.0,62.0,65,55,Low,High
3847,KOL05,2017,5,63.0,63.0,65,55,Low,High
3848,KOL05,2017,6,64.0,64.0,65,55,Low,High
3849,KOL05,2017,7,67.0,66.0,65,55,High,High
3850,KOL05,2017,8,71.0,69.0,65,55,High,High
3851,KOL05,2017,9,71.0,70.0,65,55,High,High
3852,KOL05,2017,10,66.0,64.0,65,55,High,High
3853,KOL05,2017,11,68.0,67.0,65,55,High,High
3854,KOL05,2017,12,71.0,70.0,65,55,High,High
3855,KOL06,2017,1,62.0,52.0,55,45,High,High
3856,KOL06,2017,2,62.0,58.0,55,45,High,High
3857,KOL06,2017,3,62.0,58.0,55,45,High,High
3858,KOL06,2017,4,67.0,64.0,55,45,High,High
3859,KOL06,2017,5,66.0,59.0,55,45,High,High
3860,KOL06,2017,6,64.0,61.0,55,45,High,High
3861,KOL06,2017,7,61.0,57.0,55,45,High,High
3862,KOL06,2017,8,61.0,54.0,55,45,High,High
3863,KOL06,2017,9,68.0,57.0,55,45,High,High
3864,KOL06,2017,10,65.0,58.0,55,45,High,High
3865,KOL06,2017,11,68.0,55.0,55,45,High,High
3866,KOL06,2017,12,61.0,51.0,55,45,High,High
3867,KOL07,2017,1,64.0,60.0,50,40,High,High
3868,KOL07,2017,2,64.0,61.0,50,40,High,High
3869,KOL07,2017,3,64.0,61.0,50,40,High,High
3870,KOL07,2017,4,66.0,63.0,50,40,High,High
3871,KOL07,2017,5,64.0,61.0,50,40,High,High
3872,KOL07,2017,6,65.0,61.0,50,40,High,High
3873,KOL07,2017,7,64.0,62.0,50,40,High,High
3874,KOL07,2017,8,64.0,59.0,50,40,High,High
3875,KOL07,2017,9,63.0,59.0,50,40,High,High
3876,KOL07,2017,10,65.0,61.0,50,40,High,High
3877,KOL07,2017,11,64.0,58.0,50,40,High,High
3878,KOL07,2017,12,63.0,57.0,50,40,High,High
3879,KOL08,2017,1,67.0,63.0,65,55,High,High
3880,KOL08,2017,2,67.0,63.0,65,55,High,High
3881,KOL08,2017,3,67.0,64.0,65,55,High,High
3882,KOL08,2017,4,68.0,64.0,65,55,High,High
3883,KOL08,2017,5,67.0,63.0,65,55,High,High
3884,KOL08,2017,6,67.0,63.0,65,55,High,High
3885,KOL08,2017,7,67.0,62.0,65,55,High,High
3886,KOL08,2017,8,67.0,62.0,65,55,High,High
3887,KOL08,2017,9,66.0,63.0,65,55,High,High
3888,KOL08,2017,10,67.0,63.0,65,55,High,High
3889,KOL08,2017,11,67.0,63.0,65,55,High,High
3890,KOL08,2017,12,67.0,63.0,65,55,High,High
3891,KOL09,2017,1,76.0,68.0,55,45,High,High
3892,KOL09,2017,2,74.0,68.0,55,45,High,High
3893,KOL09,2017,3,74.0,68.0,55,45,High,High
3894,KOL09,2017,4,74.0,68.0,55,45,High,High
3895,KOL09,2017,5,74.0,68.0,55,45,High,High
3896,KOL09,2017,6,74.0,68.0,55,45,High,High
3897,KOL09,2017,7,75.0,68.0,55,45,High,High
3898,KOL09,2017,8,76.0,68.0,55,45,High,High
3899,KOL09,2017,9,76.0,71.0,55,45,High,High
3900,KOL09,2017,10,76.0,70.0,55,45,High,High
3901,KOL09,2017,11,75.0,68.0,55,45,High,High
3902,KOL09,2017,12,75.0,68.0,55,45,High,High
3903,KOL10,2017,1,64.0,61.0,75,70,Low,Low
3904,KOL10,2017,2,64.0,62.0,75,70,Low,Low
3905,KOL10,2017,3,65.0,62.0,75,70,Low,Low
3906,KOL10,2017,4,68.0,64.0,75,70,Low,Low
3907,KOL10,2017,5,67.0,63.0,75,70,Low,Low
3908,KOL10,2017,6,67.0,63.0,75,70,Low,Low
3909,KOL10,2017,7,65.0,61.0,75,70,Low,Low
3910,KOL10,2017,8,64.0,61.0,75,70,Low,Low
3911,KOL10,2017,9,64.0,60.0,75,70,Low,Low
3912,KOL10,2017,10,65.0,61.0,75,70,Low,Low
3913,KOL10,2017,11,63.0,60.0,75,70,Low,Low
3914,KOL10,2017,12,63.0,60.0,75,70,Low,Low
3915,LUC 1.00,2017,1,67.0,60.0,75,70,Low,Low
3916,LUC 1.00,2017,2,68.0,62.0,75,70,Low,Low
3917,LUC 1.00,2017,3,67.0,60.0,75,70,Low,Low
3918,LUC 1.00,2017,4,68.0,60.0,75,70,Low,Low
3919,LUC 1.00,2017,5,67.0,62.0,75,70,Low,Low
3920,LUC 1.00,2017,6,69.0,68.0,75,70,Low,Low
3921,LUC 1.00,2017,7,68.0,61.0,75,70,Low,Low
3922,LUC 1.00,2017,8,67.0,60.0,75,70,Low,Low
3923,LUC 1.00,2017,9,67.0,60.0,75,70,Low,Low
3924,LUC 1.00,2017,10,64.0,58.0,75,70,Low,Low
3925,LUC 1.00,2017,11,63.0,58.0,75,70,Low,Low
3926,LUC 1.00,2017,12,63.0,58.0,75,70,Low,Low
3927,LUC 2.00,2017,1,75.0,70.0,65,55,High,High
3928,LUC 2.00,2017,2,76.0,71.0,65,55,High,High
3929,LUC 2.00,2017,3,75.0,71.0,65,55,High,High
3930,LUC 2.00,2017,4,73.0,69.0,65,55,High,High
3931,LUC 2.00,2017,5,73.0,69.0,65,55,High,High
3932,LUC 2.00,2017,6,75.0,71.0,65,55,High,High
3933,LUC 2.00,2017,7,72.0,69.0,65,55,High,High
3934,LUC 2.00,2017,8,62.0,58.0,65,55,Low,High
3935,LUC 2.00,2017,9,60.0,60.0,65,55,Low,High
3936,LUC 2.00,2017,10,70.0,67.0,65,55,High,High
3937,LUC 2.00,2017,11,75.0,75.0,65,55,High,High
3938,LUC 2.00,2017,12,73.0,71.0,65,55,High,High
3939,LUC 3.00,2017,1,60.0,54.0,50,40,High,High
3940,LUC 3.00,2017,2,60.0,54.0,50,40,High,High
3941,LUC 3.00,2017,3,60.0,55.0,50,40,High,High
3942,LUC 3.00,2017,4,61.0,58.0,50,40,High,High
3943,LUC 3.00,2017,5,62.0,59.0,50,40,High,High
3944,LUC 3.00,2017,6,66.0,58.0,50,40,High,High
3945,LUC 3.00,2017,7,68.0,66.0,50,40,High,High
3946,LUC 3.00,2017,8,70.0,66.0,50,40,High,High
3947,LUC 3.00,2017,9,61.0,60.0,50,40,High,High
3948,LUC 3.00,2017,10,61.0,54.0,50,40,High,High
3949,LUC 3.00,2017,11,59.0,53.0,50,40,High,High
3950,LUC 3.00,2017,12,59.0,59.0,50,40,High,High
3951,LUC 4.00,2017,1,57.0,47.0,55,45,High,High
3952,LUC 4.00,2017,2,57.0,52.0,55,45,High,High
3953,LUC 4.00,2017,3,57.0,51.0,55,45,High,High
3954,LUC 4.00,2017,4,58.0,52.0,55,45,High,High
3955,LUC 4.00,2017,5,58.0,52.0,55,45,High,High
3956,LUC 4.00,2017,6,56.0,52.0,55,45,High,High
3957,LUC 4.00,2017,7,57.0,52.0,55,45,High,High
3958,LUC 4.00,2017,8,57.0,52.0,55,45,High,High
3959,LUC 4.00,2017,9,57.0,52.0,55,45,High,High
3960,LUC 4.00,2017,10,60.0,53.0,55,45,High,High
3961,LUC 4.00,2017,11,59.0,50.0,55,45,High,High
3962,LUC 4.00,2017,12,57.0,46.0,55,45,High,High
3963,LUC 5.00,2017,1,66.0,57.0,50,40,High,High
3964,LUC 5.00,2017,2,66.0,58.0,50,40,High,High
3965,LUC 5.00,2017,3,65.0,58.0,50,40,High,High
3966,LUC 5.00,2017,4,65.0,59.0,50,40,High,High
3967,LUC 5.00,2017,5,65.0,61.0,50,40,High,High
3968,LUC 5.00,2017,6,68.0,59.0,50,40,High,High
3969,LUC 5.00,2017,7,69.0,58.0,50,40,High,High
3970,LUC 5.00,2017,8,67.0,58.0,50,40,High,High
3971,LUC 5.00,2017,9,67.0,59.0,50,40,High,High
3972,LUC 5.00,2017,10,68.0,60.0,50,40,High,High
3973,LUC 5.00,2017,11,66.0,58.0,50,40,High,High
3974,LUC 5.00,2017,12,65.0,56.0,50,40,High,High
3975,LUC 6.00,2017,1,64.0,55.0,75,70,Low,Low
3976,LUC 6.00,2017,2,65.0,59.0,75,70,Low,Low
3977,LUC 6.00,2017,3,65.0,57.0,75,70,Low,Low
3978,LUC 6.00,2017,4,64.0,54.0,75,70,Low,Low
3979,LUC 6.00,2017,5,69.0,57.0,75,70,Low,Low
3980,LUC 6.00,2017,6,65.0,55.0,75,70,Low,Low
3981,LUC 6.00,2017,7,64.0,58.0,75,70,Low,Low
3982,LUC 6.00,2017,8,66.0,57.0,75,70,Low,Low
3983,LUC 6.00,2017,9,66.0,56.0,75,70,Low,Low
3984,LUC 6.00,2017,10,60.0,53.0,75,70,Low,Low
3985,LUC 6.00,2017,11,64.0,58.0,75,70,Low,Low
3986,LUC 6.00,2017,12,65.0,57.0,75,70,Low,Low
3987,LUC 7.00,2017,1,64.0,56.0,50,40,High,High
3988,LUC 7.00,2017,2,67.0,59.0,50,40,High,High
3989,LUC 7.00,2017,3,69.0,58.0,50,40,High,High
3990,LUC 7.00,2017,4,64.0,58.0,50,40,High,High
3991,LUC 7.00,2017,5,64.0,59.0,50,40,High,High
3992,LUC 7.00,2017,6,65.0,60.0,50,40,High,High
3993,LUC 7.00,2017,7,66.0,59.0,50,40,High,High
3994,LUC 7.00,2017,8,73.0,65.0,50,40,High,High
3995,LUC 7.00,2017,9,68.0,69.0,50,40,High,High
3996,LUC 7.00,2017,10,75.0,70.0,50,40,High,High
3997,LUC 7.00,2017,11,68.0,58.0,50,40,High,High
3998,LUC 7.00,2017,12,67.0,58.0,50,40,High,High
3999,LUC 8.00,2017,1,76.0,66.0,65,55,High,High
4000,LUC 8.00,2017,2,76.0,67.0,65,55,High,High
4001,LUC 8.00,2017,3,75.0,67.0,65,55,High,High
4002,LUC 8.00,2017,4,75.0,66.0,65,55,High,High
4003,LUC 8.00,2017,5,75.0,67.0,65,55,High,High
4004,LUC 8.00,2017,6,76.0,68.0,65,55,High,High
4005,LUC 8.00,2017,7,76.0,67.0,65,55,High,High
4006,LUC 8.00,2017,8,76.0,66.0,65,55,High,High
4007,LUC 8.00,2017,9,76.0,67.0,65,55,High,High
4008,LUC 8.00,2017,10,76.0,67.0,65,55,High,High
4009,LUC 8.00,2017,11,76.0,67.0,65,55,High,High
4010,LUC 8.00,2017,12,76.0,67.0,65,55,High,High
4011,LUC 9.00,2017,1,64.0,58.0,65,55,Low,High
4012,LUC 9.00,2017,2,65.0,61.0,65,55,High,High
4013,LUC 9.00,2017,3,65.0,56.0,65,55,High,High
4014,LUC 9.00,2017,4,66.0,60.0,65,55,High,High
4015,LUC 9.00,2017,5,66.0,63.0,65,55,High,High
4016,LUC 9.00,2017,6,65.0,58.0,65,55,High,High
4017,LUC 9.00,2017,7,67.0,61.0,65,55,High,High
4018,LUC 9.00,2017,8,68.0,62.0,65,55,High,High
4019,LUC 9.00,2017,9,67.0,61.0,65,55,High,High
4020,LUC 9.00,2017,10,64.0,58.0,65,55,Low,High
4021,LUC 9.00,2017,11,64.0,58.0,65,55,Low,High
4022,LUC 9.00,2017,12,71.0,57.0,65,55,High,High
4023,LUC 10.00,2017,1,64.0,60.0,65,55,Low,High
4024,LUC 10.00,2017,2,64.0,61.0,65,55,Low,High
4025,LUC 10.00,2017,3,64.0,61.0,65,55,Low,High
4026,LUC 10.00,2017,4,66.0,63.0,65,55,High,High
4027,LUC 10.00,2017,5,64.0,61.0,65,55,Low,High
4028,LUC 10.00,2017,6,65.0,61.0,65,55,High,High
4029,LUC 10.00,2017,7,64.0,62.0,65,55,Low,High
4030,LUC 10.00,2017,8,64.0,59.0,65,55,Low,High
4031,LUC 10.00,2017,9,63.0,59.0,65,55,Low,High
4032,LUC 10.00,2017,10,65.0,61.0,65,55,High,High
4033,LUC 10.00,2017,11,64.0,58.0,65,55,Low,High
4034,LUC 10.00,2017,12,63.0,57.0,65,55,Low,High
4035,MUM01,2017,1,65.0,61.0,50,40,High,High
4036,MUM01,2017,2,65.0,61.0,50,40,High,High
4037,MUM01,2017,3,65.0,60.0,50,40,High,High
4038,MUM01,2017,4,69.0,67.0,50,40,High,High
4039,MUM01,2017,5,71.0,69.0,50,40,High,High
4040,MUM01,2017,6,62.0,55.0,50,40,High,High
4041,MUM01,2017,7,66.0,59.0,50,40,High,High
4042,MUM01,2017,8,65.0,59.0,50,40,High,High
4043,MUM01,2017,9,65.0,59.0,50,40,High,High
4044,MUM01,2017,10,64.0,58.0,50,40,High,High
4045,MUM01,2017,11,64.0,59.0,50,40,High,High
4046,MUM01,2017,12,65.0,60.0,50,40,High,High
4047,MUM02,2017,1,54.0,53.0,65,55,Low,Low
4048,MUM02,2017,2,54.0,53.0,65,55,Low,Low
4049,MUM02,2017,3,54.0,53.0,65,55,Low,Low
4050,MUM02,2017,4,63.0,55.0,65,55,Low,High
4051,MUM02,2017,5,62.0,55.0,65,55,Low,High
4052,MUM02,2017,6,60.0,55.0,65,55,Low,High
4053,MUM02,2017,7,54.0,53.0,65,55,Low,Low
4054,MUM02,2017,8,59.0,53.0,65,55,Low,Low
4055,MUM02,2017,9,63.0,61.0,65,55,Low,High
4056,MUM02,2017,10,65.0,63.0,65,55,High,High
4057,MUM02,2017,11,65.0,64.0,65,55,High,High
4058,MUM02,2017,12,64.0,64.0,65,55,Low,High
4059,MUM03,2017,1,85.0,92.0,65,55,High,High
4060,MUM03,2017,2,85.0,93.0,65,55,High,High
4061,MUM03,2017,3,68.0,58.0,65,55,High,High
4062,MUM03,2017,4,79.0,86.0,65,55,High,High
4063,MUM03,2017,5,85.0,93.0,65,55,High,High
4064,MUM03,2017,6,68.0,61.0,65,55,High,High
4065,MUM03,2017,7,73.0,72.0,65,55,High,High
4066,MUM03,2017,8,77.0,76.0,65,55,High,High
4067,MUM03,2017,9,75.0,67.0,65,55,High,High
4068,MUM03,2017,10,75.0,71.0,65,55,High,High
4069,MUM03,2017,11,70.0,61.0,65,55,High,High
4070,MUM03,2017,12,74.0,77.0,65,55,High,High
4071,MUM04,2017,1,78.0,79.0,65,55,High,High
4072,MUM04,2017,2,75.0,75.0,65,55,High,High
4073,MUM04,2017,3,75.0,75.0,65,55,High,High
4074,MUM04,2017,4,72.0,72.0,65,55,High,High
4075,MUM04,2017,5,73.0,74.0,65,55,High,High
4076,MUM04,2017,6,73.0,73.0,65,55,High,High
4077,MUM04,2017,7,71.0,71.0,65,55,High,High
4078,MUM04,2017,8,72.0,72.0,65,55,High,High
4079,MUM04,2017,9,73.0,74.0,65,55,High,High
4080,MUM04,2017,10,72.0,73.0,65,55,High,High
4081,MUM04,2017,11,75.0,73.0,65,55,High,High
4082,MUM04,2017,12,73.0,74.0,65,55,High,High
4083,MUM05,2017,1,68.0,69.0,50,40,High,High
4084,MUM05,2017,2,68.0,67.0,50,40,High,High
4085,MUM05,2017,3,67.0,67.0,50,40,High,High
4086,MUM05,2017,4,70.0,71.0,50,40,High,High
4087,MUM05,2017,5,68.0,68.0,50,40,High,High
4088,MUM05,2017,6,72.0,71.0,50,40,High,High
4089,MUM05,2017,7,72.0,72.0,50,40,High,High
4090,MUM05,2017,8,71.0,71.0,50,40,High,High
4091,MUM05,2017,9,73.0,71.0,50,40,High,High
4092,MUM05,2017,10,71.0,71.0,50,40,High,High
4093,MUM05,2017,11,71.0,71.0,50,40,High,High
4094,MUM05,2017,12,70.0,70.0,50,40,High,High
4095,MUM06,2017,1,68.0,63.0,75,70,Low,Low
4096,MUM06,2017,2,60.0,61.0,75,70,Low,Low
4097,MUM06,2017,3,62.0,52.0,75,70,Low,Low
4098,MUM06,2017,4,60.0,53.0,75,70,Low,Low
4099,MUM06,2017,5,67.0,67.0,75,70,Low,Low
4100,MUM06,2017,6,62.0,55.0,75,70,Low,Low
4101,MUM06,2017,7,62.0,56.0,75,70,Low,Low
4102,MUM06,2017,8,62.0,55.0,75,70,Low,Low
4103,MUM06,2017,9,61.0,54.0,75,70,Low,Low
4104,MUM06,2017,10,60.0,52.0,75,70,Low,Low
4105,MUM06,2017,11,60.0,53.0,75,70,Low,Low
4106,MUM06,2017,12,60.0,53.0,75,70,Low,Low
4107,MUM07,2017,1,58.0,53.0,75,70,Low,Low
4108,MUM07,2017,2,57.0,53.0,75,70,Low,Low
4109,MUM07,2017,3,59.0,53.0,75,70,Low,Low
4110,MUM07,2017,4,60.0,55.0,75,70,Low,Low
4111,MUM07,2017,5,60.0,55.0,75,70,Low,Low
4112,MUM07,2017,6,61.0,57.0,75,70,Low,Low
4113,MUM07,2017,7,60.0,60.0,75,70,Low,Low
4114,MUM07,2017,8,60.0,57.0,75,70,Low,Low
4115,MUM07,2017,9,58.0,55.0,75,70,Low,Low
4116,MUM07,2017,10,56.0,51.0,75,70,Low,Low
4117,MUM07,2017,11,56.0,51.0,75,70,Low,Low
4118,MUM07,2017,12,57.0,52.0,75,70,Low,Low
4119,MUM08,2017,1,65.0,55.0,55,45,High,High
4120,MUM08,2017,2,64.0,55.0,55,45,High,High
4121,MUM08,2017,3,64.0,55.0,55,45,High,High
4122,MUM08,2017,4,65.0,56.0,55,45,High,High
4123,MUM08,2017,5,62.0,55.0,55,45,High,High
4124,MUM08,2017,6,64.0,65.0,55,45,High,High
4125,MUM08,2017,7,66.0,64.0,55,45,High,High
4126,MUM08,2017,8,66.0,66.0,55,45,High,High
4127,MUM08,2017,9,64.0,65.0,55,45,High,High
4128,MUM08,2017,10,61.0,55.0,55,45,High,High
4129,MUM08,2017,11,62.0,55.0,55,45,High,High
4130,MUM08,2017,12,63.0,57.0,55,45,High,High
4131,MUM09,2017,1,70.0,66.0,75,70,Low,Low
4132,MUM09,2017,2,71.0,68.0,75,70,Low,Low
4133,MUM09,2017,3,71.0,67.0,75,70,Low,Low
4134,MUM09,2017,4,72.0,67.0,75,70,Low,Low
4135,MUM09,2017,5,70.0,67.0,75,70,Low,Low
4136,MUM09,2017,6,73.0,69.0,75,70,Low,Low
4137,MUM09,2017,7,74.0,71.0,75,70,Low,High
4138,MUM09,2017,8,73.0,68.0,75,70,Low,Low
4139,MUM09,2017,9,70.0,67.0,75,70,Low,Low
4140,MUM09,2017,10,69.0,65.0,75,70,Low,Low
4141,MUM09,2017,11,70.0,66.0,75,70,Low,Low
4142,MUM09,2017,12,70.0,67.0,75,70,Low,Low
4143,MUM10,2017,1,72.0,68.0,65,55,High,High
4144,MUM10,2017,2,72.0,67.0,65,55,High,High
4145,MUM10,2017,3,70.0,66.0,65,55,High,High
4146,MUM10,2017,4,71.0,66.0,65,55,High,High
4147,MUM10,2017,5,70.0,66.0,65,55,High,High
4148,MUM10,2017,6,72.0,69.0,65,55,High,High
4149,MUM10,2017,7,73.0,69.0,65,55,High,High
4150,MUM10,2017,8,72.0,68.0,65,55,High,High
4151,MUM10,2017,9,72.0,67.0,65,55,High,High
4152,MUM10,2017,10,72.0,67.0,65,55,High,High
4153,MUM10,2017,11,72.0,67.0,65,55,High,High
4154,MUM10,2017,12,72.0,67.0,65,55,High,High
4155,BEN01,2018,1,62.0,62.0,55,45,High,High
4156,BEN01,2018,2,60.0,59.0,55,45,High,High
4157,BEN01,2018,3,59.0,58.0,55,45,High,High
4158,BEN01,2018,4,60.0,60.0,55,45,High,High
4159,BEN01,2018,5,65.0,65.0,55,45,High,High
4160,BEN01,2018,6,67.0,67.0,55,45,High,High
4161,BEN01,2018,7,68.0,67.0,55,45,High,High
4162,BEN01,2018,8,68.0,67.0,55,45,High,High
4163,BEN01,2018,9,70.0,69.0,55,45,High,High
4164,BEN01,2018,10,67.0,67.0,55,45,High,High
4165,BEN01,2018,11,67.0,67.0,55,45,High,High
4166,BEN01,2018,12,68.0,67.0,55,45,High,High
4167,BEN02,2018,1,55.0,53.0,65,55,Low,Low
4168,BEN02,2018,2,59.0,52.0,65,55,Low,Low
4169,BEN02,2018,3,59.0,56.0,65,55,Low,High
4170,BEN02,2018,4,55.0,54.0,65,55,Low,Low
4171,BEN02,2018,5,55.0,66.0,65,55,Low,High
4172,BEN02,2018,6,51.0,49.0,65,55,Low,Low
4173,BEN02,2018,7,59.0,56.0,65,55,Low,High
4174,BEN02,2018,8,74.0,69.0,65,55,High,High
4175,BEN02,2018,9,62.0,59.0,65,55,Low,High
4176,BEN02,2018,10,61.0,59.0,65,55,Low,High
4177,BEN02,2018,11,60.0,58.0,65,55,Low,High
4178,BEN02,2018,12,59.0,56.0,65,55,Low,High
4179,BEN03,2018,1,74.0,67.0,55,45,High,High
4180,BEN03,2018,2,75.0,68.0,55,45,High,High
4181,BEN03,2018,3,77.0,71.0,55,45,High,High
4182,BEN03,2018,4,76.0,69.0,55,45,High,High
4183,BEN03,2018,5,75.0,70.0,55,45,High,High
4184,BEN03,2018,6,77.0,73.0,55,45,High,High
4185,BEN03,2018,7,77.0,72.0,55,45,High,High
4186,BEN03,2018,8,75.0,71.0,55,45,High,High
4187,BEN03,2018,9,74.0,69.0,55,45,High,High
4188,BEN03,2018,10,62.0,56.0,55,45,High,High
4189,BEN03,2018,11,63.0,57.0,55,45,High,High
4190,BEN03,2018,12,56.0,50.0,55,45,High,High
4191,BEN04,2018,1,65.0,59.0,65,55,High,High
4192,BEN04,2018,2,68.0,60.0,65,55,High,High
4193,BEN04,2018,3,67.0,61.0,65,55,High,High
4194,BEN04,2018,4,67.0,62.0,65,55,High,High
4195,BEN04,2018,5,67.0,61.0,65,55,High,High
4196,BEN04,2018,6,67.0,62.0,65,55,High,High
4197,BEN04,2018,7,67.0,62.0,65,55,High,High
4198,BEN04,2018,8,67.0,62.0,65,55,High,High
4199,BEN04,2018,9,67.0,62.0,65,55,High,High
4200,BEN04,2018,10,67.0,62.0,65,55,High,High
4201,BEN04,2018,11,67.0,62.0,65,55,High,High
4202,BEN04,2018,12,67.0,62.0,65,55,High,High
4203,BEN05,2018,1,65.0,56.0,75,70,Low,Low
4204,BEN05,2018,2,65.0,56.0,75,70,Low,Low
4205,BEN05,2018,3,65.0,57.0,75,70,Low,Low
4206,BEN05,2018,4,64.0,57.0,75,70,Low,Low
4207,BEN05,2018,5,62.0,57.0,75,70,Low,Low
4208,BEN05,2018,6,63.0,57.0,75,70,Low,Low
4209,BEN05,2018,7,63.0,57.0,75,70,Low,Low
4210,BEN05,2018,8,63.0,57.0,75,70,Low,Low
4211,BEN05,2018,9,63.0,58.0,75,70,Low,Low
4212,BEN05,2018,10,62.0,56.0,75,70,Low,Low
4213,BEN05,2018,11,62.0,57.0,75,70,Low,Low
4214,BEN05,2018,12,62.0,57.0,75,70,Low,Low
4215,BEN06,2018,1,71.0,64.0,65,55,High,High
4216,BEN06,2018,2,71.0,65.0,65,55,High,High
4217,BEN06,2018,3,71.0,64.0,65,55,High,High
4218,BEN06,2018,4,71.0,65.0,65,55,High,High
4219,BEN06,2018,5,71.0,65.0,65,55,High,High
4220,BEN06,2018,6,72.0,66.0,65,55,High,High
4221,BEN06,2018,7,73.0,67.0,65,55,High,High
4222,BEN06,2018,8,73.0,67.0,65,55,High,High
4223,BEN06,2018,9,72.0,66.0,65,55,High,High
4224,BEN06,2018,10,72.0,65.0,65,55,High,High
4225,BEN06,2018,11,72.0,65.0,65,55,High,High
4226,BEN06,2018,12,72.0,66.0,65,55,High,High
4227,BEN07,2018,1,59.0,54.0,50,40,High,High
4228,BEN07,2018,2,60.0,55.0,50,40,High,High
4229,BEN07,2018,3,60.0,54.0,50,40,High,High
4230,BEN07,2018,4,58.0,53.0,50,40,High,High
4231,BEN07,2018,5,59.0,54.0,50,40,High,High
4232,BEN07,2018,6,60.0,54.0,50,40,High,High
4233,BEN07,2018,7,61.0,54.0,50,40,High,High
4234,BEN07,2018,8,60.0,54.0,50,40,High,High
4235,BEN07,2018,9,58.0,53.0,50,40,High,High
4236,BEN07,2018,10,59.0,53.0,50,40,High,High
4237,BEN07,2018,11,59.0,53.0,50,40,High,High
4238,BEN07,2018,12,58.0,53.0,50,40,High,High
4239,BEN08,2018,1,66.0,62.0,75,70,Low,Low
4240,BEN08,2018,2,66.0,63.0,75,70,Low,Low
4241,BEN08,2018,3,66.0,62.0,75,70,Low,Low
4242,BEN08,2018,4,65.0,61.0,75,70,Low,Low
4243,BEN08,2018,5,65.0,62.0,75,70,Low,Low
4244,BEN08,2018,6,66.0,64.0,75,70,Low,Low
4245,BEN08,2018,7,68.0,64.0,75,70,Low,Low
4246,BEN08,2018,8,67.0,64.0,75,70,Low,Low
4247,BEN08,2018,9,68.0,66.0,75,70,Low,Low
4248,BEN08,2018,10,67.0,62.0,75,70,Low,Low
4249,BEN08,2018,11,67.0,63.0,75,70,Low,Low
4250,BEN08,2018,12,68.0,64.0,75,70,Low,Low
4251,BEN09,2018,1,54.0,54.0,50,40,High,High
4252,BEN09,2018,2,51.0,58.0,50,40,High,High
4253,BEN09,2018,3,61.0,67.0,50,40,High,High
4254,BEN09,2018,4,50.0,55.0,50,40,High,High
4255,BEN09,2018,5,47.0,57.0,50,40,Low,High
4256,BEN09,2018,6,70.0,65.0,50,40,High,High
4257,BEN09,2018,7,70.0,65.0,50,40,High,High
4258,BEN09,2018,8,69.0,66.0,50,40,High,High
4259,BEN09,2018,9,69.0,65.0,50,40,High,High
4260,BEN09,2018,10,68.0,62.0,50,40,High,High
4261,BEN09,2018,11,65.0,29.0,50,40,High,Low
4262,BEN09,2018,12,64.0,61.0,50,40,High,High
4263,BEN10,2018,1,63.0,57.0,55,45,High,High
4264,BEN10,2018,2,64.0,58.0,55,45,High,High
4265,BEN10,2018,3,64.0,57.0,55,45,High,High
4266,BEN10,2018,4,62.0,55.0,55,45,High,High
4267,BEN10,2018,5,62.0,55.0,55,45,High,High
4268,BEN10,2018,6,66.0,61.0,55,45,High,High
4269,BEN10,2018,7,67.0,62.0,55,45,High,High
4270,BEN10,2018,8,66.0,61.0,55,45,High,High
4271,BEN10,2018,9,62.0,56.0,55,45,High,High
4272,BEN10,2018,10,63.0,54.0,55,45,High,High
4273,BEN10,2018,11,64.0,57.0,55,45,High,High
4274,BEN10,2018,12,62.0,57.0,55,45,High,High
4275,CHE 1.00,2018,1,71.0,61.0,50,40,High,High
4276,CHE 1.00,2018,2,70.0,61.0,50,40,High,High
4277,CHE 1.00,2018,3,68.0,61.0,50,40,High,High
4278,CHE 1.00,2018,4,55.0,54.0,50,40,High,High
4279,CHE 1.00,2018,5,35.0,31.0,50,40,Low,Low
4280,CHE 1.00,2018,6,32.0,31.0,50,40,Low,Low
4281,CHE 1.00,2018,7,47.0,46.0,50,40,Low,High
4282,CHE 1.00,2018,8,56.0,55.0,50,40,High,High
4283,CHE 1.00,2018,9,60.0,59.0,50,40,High,High
4284,CHE 1.00,2018,10,56.0,56.0,50,40,High,High
4285,CHE 1.00,2018,11,59.0,59.0,50,40,High,High
4286,CHE 1.00,2018,12,58.0,57.0,50,40,High,High
4287,CHE 2.00,2018,1,77.0,74.0,75,70,High,High
4288,CHE 2.00,2018,2,77.0,74.0,75,70,High,High
4289,CHE 2.00,2018,3,77.0,75.0,75,70,High,High
4290,CHE 2.00,2018,4,77.0,74.0,75,70,High,High
4291,CHE 2.00,2018,5,76.0,74.0,75,70,High,High
4292,CHE 2.00,2018,6,76.0,74.0,75,70,High,High
4293,CHE 2.00,2018,7,76.0,74.0,75,70,High,High
4294,CHE 2.00,2018,8,76.0,73.0,75,70,High,High
4295,CHE 2.00,2018,9,76.0,74.0,75,70,High,High
